recipe_id,recipe_image,category1,category2,category3,category4,food_name,steps,ingredient_name,ingredient_detail,serving_size,cooking_time,cooking_level,tags
6927154,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/24/3e783fe283af7829373c2165c4f3d2531.jpg,끓이기,일상,쌀,메인반찬,순대떡볶기 맛있어요,"[(1, '순대를 냉장고에서 해동합니다'), (2, '찜기에 넣고 끓여주세요 끓자마자 불을 끄고 잔열로 따뜻하게 유지해줍니다'), (3, '떡을 준비합니다'), (4, '양배추와 양파를 준비합니다 야채를 넉넉히 넣어주세요 익으면 양이 적어져요'), (5, '식용유를 두르고 야채를 넣고 원당을 넣어 센불에 잠시 볶아주세요'), (6, '야채를 익히다가 물을 넣어 주세요'), (7, '씻은 떡을 넣고 골고루 섞어주세요'), (8, '다진마늘, 고추장을 넣어 주세요 간이 더 필요하면 이때 진간장을 1T정도 넣어주세요'), (9, '고추가루를 넣어 주세요 약불로 줄입니다'), (10, '대파를 넣고'), (11, '익힌 순대를 넣어 골고루 섞어주세요'), (12, '대파를 넣고 통깨를 뿌려서 맛있게 먹어요 순대가 인기네요 더 잘라서 떡볶이 국물에 찍어 먹어요')]","['떡볶이 떡', '순대', '양배추', '양파', '고추장', '고춧가루', '원당', '다진마늘', '대파', '통깨']","떡볶이 떡:300g, 순대:350g, 양배추:4줌, 양파:1/5개, 고추장:3T, 고춧가루:2T, 원당:2T, 다진마늘:1t, 대파:적당량, 통깨:적당량",3인분,30분 이내,초급,"['순대', '떡볶이', '매콤', '간식', '분식', '한그릇']"
7015133,https://recipe1.ezmember.co.kr/cache/recipe/2023/12/05/ecc0e92e25f8f4c7aed6969325c0816e1.jpg,끓이기,일상,쌀,메인반찬,고체짜장을 이용한 짜장밥 만들기,"[(1, '전 집에 있는 재료들을 다 넣어줬어요. 짜장에 넣어도 이상하지 않을 것 같은 재료들은 다 넣어도 좋아요. 제가 사용한 재료 말고 생략하셔도 되고 더 추가해도 좋습니다. 저는 표고버섯 2개 넣었어요.'), (2, '새송이버섯도 1개 썰어줬고요.'), (3, '양배추도 조금 썰었어요.'), (4, '양파는 많이 들어가야 맛없어요. 없다고 생략하지마세요~~ 양파 3개 썰어요.'), (5, '팬에 오일을 두르고'), (6, '짜장용 돼지고기 200g 넣고 볶아요.'), (7, '어느정도 볶아졌다면 이제 양파를 넣고 볶아요.'), (8, '양파도 어느정도 볶고 나면 썰어둔 야채들을 모두 넣고 볶아요. 양배추도 넣고 같이 볶아요.'), (9, '전 1.2L 정도 넣었고 고체짜장 뒤 설명서를 보니 8인분이더라고요. 어차피 먹다보면 금방입니다 ㅎㅎㅎ'), (10, '한소끔 푹 끓이다가 고체짜장 넣어주고 농도에 맞춰 잘 섞어주면 끝납니다.'), (11, '맛있게 드세요')]","['표고버섯', '새송이버섯', '양배추', '양파', '돼지고기 짜장용', '물', '고체 짜장']","표고버섯:2개, 새송이버섯:1개, 양배추:조금, 양파:3개, 돼지고기 짜장용:200g, 물:1.2L, 고체 짜장:8인분",4인분,60분 이내,아무나,"['짜장밥만들기', '고체짜장', '고체짜장밥', '짜장밥', '고체짜장활용한요리', '자취요리', '초간단요리', '간단한요리']"
6927090,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/20/ee4745b2c926d6fc014c43eeba5305e41.jpg,끓이기,일상,쌀,국/탕,이영자가 공개하고 싶지 않았던! 그 레시피! 명란떡국 ★,"[(1, '떡국떡은 물에 담가 잠시 불려준 후 국간장을 넣어 밑간한다.'), (2, '애호박은 한 입 크기로 썰고 대파와 청양고추, 홍고추는 송송 썬다.'), (3, '명란은 한 입 크기로 썬다.'), (4, '냄비에 멸치다시마육수를 붓고 육수가 끓어오르면 애호박, 떡국떡, 만두를 넣는다.'), (5, '명란, 홍고추, 대파를 넣는다.'), (6, '청양고추를 체에 받친 후 달걀물을 체 위로 통과 시킨 뒤 한소끔 끓여 완성한다.')]","['떡국떡', '명란젓', '달걀', '멸치다시마육수', '대파', '애호박', '청양고추', '홍고추', '간장', '만두', '만개한알']","떡국떡:3종이컵, 명란젓:2개, 달걀:2개, 멸치다시마육수:4종이컵, 대파:1/2대, 애호박:1/4개, 청양고추:1개, 홍고추:1개, 간장:1숟가락, 만두:4개, 만개한알:1알",2인분,30분 이내,아무나,"['떡국', '명란떡국', '명란젓', '이영자의', '떡국', '전참시', 'TV요리', '전참시떡국', '양세형', '떡국', '이영자', '이영자', '요리팁']"
6867044,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/18/37a68bcf06b416e654a404bafd870b601.jpg,끓이기,일상,쌀,국/탕,해장국으로도 좋은 김치떡국.,"[(1, '다시멸치, 다시마, 마른표고로 육수를 만들어 줍니다. 멸치육수는 십분이면 충분해요.'), (2, '멸치는 건져 내고, 다시마와 마른표고는 채썰어 다시 넣어 줍니다.'), (3, '냉동떡은 찬물에 담가 냉장실에서 하룻밤 불려 줬어요. 김치는 쫑쫑쫑 썰어 한공기 준비하고, 마늘은 다지고, 대파는 적당한 크기로 썰어 준비합니다.'), (4, '육수에 김치를 넣고 끓여 줍니다. 김치가 푹 익어야 맛있어요.'), (5, '김치가 거의 다 익으면, 떡을 넣고 끓여 줍니다. 미리 불려둔 떡이라 후루룩 끓기만 해도 부드러워요. 얼큰한 맛을 원하시면 청양고추2개정도 넣어주시면 얼큰하면서도 국물맛이시원해요.'), (6, '끊기 시작하면서 오분정도만 끓여 주고, 다진 마늘과 파를 넣고 국간장으로 부족한 간을 해주시면 됩니다.')]","['가래떡', '김치', '대파', '마늘', '다시멸치', '다시마', '마른표고', '간장']","가래떡:3공기, 김치:1공기, 대파:1뿌리, 마늘:3쪽, 다시멸치:10마리, 다시마:2쪽, 마른표고:2개, 간장:조금",3인분,30분 이내,아무나,"['떡국', '김치떡국', '떡요리', '초스피드요리', '간단한', '점심메뉴', '해장국']"
2459030,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/06da40529aff28dac47486e4ca1b132c.jpg,끓이기,일상,쌀,국/탕,황태떡만두국,"[(1, '냄비에 물을 넣고 디포리1개,다시마(2*2)2장,건새우를 넣고 국물이 끓어오르면 약불에서 15분정도 더 끓인후에 면보에 걸러 멸치다시육수를 준비해주세요.'), (2, '손만두,떡국떡을 준비해주세요.'), (3, '황태채를 물에 불려 적당히 썰어주시고 무는 나박썰기해주신후에 냄비에 들기름을 넣고 황태와무를 볶아주세요 .'), (4, '멸치다시육수를 넣고 팔팔 끓여주시고 국물이 끓는동안'), (5, '달걀노른자1개로 달걀지단을 부쳐 채썰어주시고 대파는 쏭쏭 썰어주세요.'), (6, '손만두와 떡만두국을 넣고 한소금 끓여주시고 다진마늘,소금으로 간해주신후에 달걀을 잘풀어 넣어주시고 대파를 넣고 불을 꺼주세요.')]","['떡국떡', '손만두', '황태채', '무', '대파', '다진마늘', '달걀', '멸치다시육수', '소금']","떡국떡:2공기, 손만두:5개, 황태채:30g, 무:50g, 대파:1/2대, 다진마늘:1술, 달걀:2개, 멸치다시육수:5컵, 소금:약간",2인분,30분 이내,초급,[]
6924367,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/01/77452bcf8e58b4ae72495e004bea45261.jpg,끓이기,일상,쌀,국/탕,떡국 끓이기...,"[(1, '사골육수 1리터 정도 넣고 물을 부어 국물양을 맞춰서 끓여줍니다.'), (2, '소고기 국거리용으로 2큰술 정도 같이 넣고 끓여줍니다.'), (3, '이상태로 끓여주면 됩니다.'), (4, '떡국떡은 4인분양을 준비한다음 찬물에 한번 헹궈냅니다.'), (5, '대파도 1대 썰어서 준비합니다.'), (6, '고기를 넣고 끓이면 이렇게 거품이 나는데 걷어내주세요~'), (7, '그런다음 떡국떡을 모두 넣어주고요.'), (8, '다진마늘 1큰술 넣어주고..'), (9, '소금과 다시다를 넣어 입맛에 맞게 간 맞춰줍니다.'), (10, '간이 맞으면 대파 넣고 마저 끓여주고요.'), (11, '떡이 익으면 불끄고 후춧가루 조금 뿌려주면 떡국 완성입니다.')]","['떡국떡', '사골육수', '물', '소고기 국거리용', '대파', '다진마늘', '소금', '다시다', '후춧가루']","떡국떡:500g, 사골육수:1L, 물:500ml, 소고기 국거리용:100g, 대파:1대, 다진마늘:1큰술, 소금:1큰술, 다시다:1티스푼, 후춧가루:조금",4인분,30분 이내,아무나,"['떡국', '떡국떡', '떡국맛있게끓이는법', '초간단', '사골육수']"
6990420,https://recipe1.ezmember.co.kr/cache/recipe/2022/10/23/0d95cf67f02fd6d53d04198b930fb4161.jpg,끓이기,일상,쌀,찌개,깊은 맛이 느껴지는 계란탕 스타일의 명란순두부찌개 만들기,"[(1, '물 900ml에 육수팩 1개를 넣고 10분 정도 끓여주세요.'), (2, '대파를 어슷썰기 해주세요.'), (3, '청양고추 2개도 송송 썰어주세요.'), (4, '명란젓 3개를 두툼하게 썰어주세요.'), (5, '계란 2개도 풀어주세요.'), (6, '육수에 참치액 2T를 넣고 썰어 놓은 명란을 넣어 주세요.'), (7, '여기에 썰어 놓은 청양 고추도 넣어주세요.'), (8, '계란을 넣고 살짝 저어서 풀어주세요.'), (9, '여기에 대파와 순두부를 넣고 큼직하게 숟가락으로 숭덩숭덩 썰어 주세요.'), (10, '마지막으로 다진마늘 1T를 넣어주세요. 그리고 1~2분 정도만 끓여 주세요.'), (11, '짭쪼름하면서도 국물 맛이 진한 계란 명란순두부찌개가 완성이에요.')]","['물', '백명란젓', '육수팩', '순두부', '참치액', '청양고추', '달걀', '대파', '다진마늘']","물:900ml, 백명란젓:3개, 육수팩:1개, 순두부:1개, 참치액:2T, 청양고추:2개, 달걀:2개, 대파:3~4토막, 다진마늘:1T",2인분,20분 이내,초급,"['명란순두부찌개', '명란찌개', '순두부찌개']"
6828932,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/15/5a4284868f1c8ecb623c8881e91c0c431.jpg,끓이기,일상,쌀,면/만두,중국집 기스면 만들기,"[(1, '물에 닭가슴살, 대파, 생강을 넣고 약불로 30분간 끓여 육수를 낸다.'), (2, '삶은 닭고기는 손으로 만질 수 있을 정도로 식히고, 손으로 잘게 찢는다. 대파 1대는 채썰어둔다.'), (3, '육수는 한 번 체에 걸러서 간장, 치킨스탁을 넣고 소금, 후추로 간해 국물을 만든다.'), (4, '에그누들을 3~4분정도 삶아준다.(소면대체 가능)'), (5, '식용유를 끓여준다.'), (6, '끓는 식용유를 닭고기와 대파 위에 부은 뒤, 잘 섞어준다.'), (7, '면을 그릇에 담고 국물을 부은뒤 파와 닭고기 고명을 얹으면 완성.')]","['면', '닭가슴살', '대파', '생강', '물(약 1리터)', '식용유', '닭가슴살 삶은 육수', '간장', '치킨스톡', '소금', '후추']","면:1인분, 닭가슴살:1덩이, 대파:2뿌리, 생강:1톨, 물(약 1리터):4컵, 식용유:2t, 닭가슴살 삶은 육수:400ml, 간장:1t, 치킨스톡:1t, 소금:, 후추:",1인분,60분 이내,초급,[]
6948964,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/21/7da0838c7c6262da6cf206a59c9bf2f71.jpg,끓이기,일상,쌀,면/만두,비빔냉면 # 비빔장,"[(1, '찜기에 물이 끓으면 달걀을 넣고 9분 30초 끓여주세요 꺼내서 찬물에 담갔다가 꺼내서 껍질을 제거합니다'), (2, '양념을 골고루 섞어서 비빔장을 만들어 주세요'), (3, '끓는물에 칡냉면을 넣고 젓가락으로 골고루 섞어주세요'), (4, '냉면이 익으면서 보글보글 물이 뽀얗게 변하면 불을 끄고 찬물에 헹궈 주세요'), (5, '삶은 달걀, 쌈무,토마토, 양념장을 올리고 먹어요')]","['칡냉면', '달걀', '쌈무', '토마토', '고춧가루', '고추장', '꿀', '매실청', '간장', '식초', '참기름']","칡냉면:1인분, 달걀:1개, 쌈무:적당량, 토마토:1조각, 고춧가루:1T, 고추장:1T, 꿀:1T, 매실청:1T, 간장:1/2T, 식초:1T, 참기름:1T",1인분,15분 이내,초급,"['칡냉면', '비빔냉면']"
6930566,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/13/d027155f4881e87b96e58a013e02f6651.jpg,끓이기,일상,쌀,면/만두,골목식당 보고 먹고싶어진 자장떡볶이~,"[(1, '잘 달궈진 볶음팬야 기름을 살짝 두르고 양파와 대파, 다진고기를 넣고 잘 볶다가 고기가 다 익으면 물 2/3컵과 자장가루를 넣고 자장소스를 만들어주세요.(너무 배고파서 사진도 못찍었네요)'), (2, '또 다른 팬에 물 500mL를 넣고 끌으면 떡과 어묵, 양파, 대파를 넣어서 익혀주세요 (개인적으로 떡볶이에 떡보다 어묵을 더 좋아해서 어묵을 많이 넣었어요)'), (3, '그리고 곧바로 만들어 둔 자장소스와 고추장 1스푼을 넣고 잘 섞어주세요'), (4, '떡이 다 익었다면 먹어도 좋습니다~ 초초초간단 자장 떡볶이~')]","['떡', '어묵', '돼지고기 다짐육', '양파', '대파', '짜장가루', '고추장']","떡:1봉, 어묵:1봉, 돼지고기 다짐육:150g, 양파:1/2개, 대파:1개, 짜장가루:50g, 고추장:1스푼",2인분,20분 이내,초급,"['떡볶이', '자장떡복이', '골목식당']"
1748128,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/27/ff9f2f45049c0e4e7b1b72cacf02364a.jpg,끓이기,일상,쌀,면/만두,물만두와 찐만두,"[(1, '도드람 포크 뒷다리 다짐육은 키친타올로 꾹꾹 눌러 핏물을 빼놓고..배추속대와 실파는 잘게 썰어 함께 담아 모든 양념을 넣어한쪽 방향으로 계속 돌려가며 반죽을 하면 끈기가 생깁니다. 만두 속에 들어가는 돼지고기에는 기름이 많이 붙어있어야 부드럽고 맛있어요.살코기로만 만두를 만들면 퍽퍽해서 식감이 떨어집니다. 배추속대를 절이지 않고 생으로 잘게 썰어넣으면 속이 부드러워지고요.배추나 실파 대신 부추를 많이 넣으면 향이 더 좋아집니다. 찰지게 속재료를 반죽해서 그릇에 담아 냉장고에 넣어두세요.'), (2, '밀가루에 물을 부어 치대가며 반죽한 다음, 비닐팩에 담아 30분 정도 숙성시켜줍니다.막 반죽이 끝난 상태에서는 반죽이 거칠지만 잠시 숙성하면 아주 부드러워지거든요. 숙성이 끝난 반죽은 반죽의 일부를 떼어가며 조금씩 밀어주는게 좋아요.한꺼번에 밀다보면 일부 반죽이 말라서 좋지 않거든요.물만두는 5g씩, 찐만두는 10g씩 계량해서 만들어야 일정한 크기가 나옵니다. 왼손에는 밀가루 반죽을 오른 손으로는 밀대를 잡고 돌려가며 밀어야원형모양이 잘 만들어지고 만두피의 두께가 일정하게 나온답니다.'), (3, '물만두는 만두피 가운데 속재료를 터지지 않도록 담은 후 양쪽 손으로 잡고 아래와 같이 양쪽 엄지로 반죽의 양 가장자리를 꾹 누르면서 속재료의 모양이 하트모양으로 볼록하게 튀어나오도록 눌러주면 됩니다.양쪽에서 그리고 위에서 아래로 힘을 주어 볼록하게 만들어주세요. 오히려 찐만두보다도 더 만들기가 간편해요.'), (4, '찐만두피는 10g씩 계량해서 얇팍하게 밀대로 민 후에 가운데 속재료를 넣고.. 만두피 뒷쪽 부분은 겹쳐가며 찝어주면 됩니다.왼손에는 만두피와 속재료를 오른손 엄지와 검지로 뒷부분의 만두피를 뒷쪽으로 밀면만두피가 겹쳐지게 되고 이때 꼭 찝어서 맞물리면 됩니다. 여러번 해보시면 점차 손에 익어서 잘 만들어져요.만두를 다 빚었으면 김오른 찜기에서 15분간 쪄내고요. 물만두는 끓는 물에서 10분간 데쳐냅니다.'), (5, '찐만두는 찜기에서 꺼내 접시에 가지런히 담고 초간장을 곁들이면 됩니다.'), (6, '물만두는 체에 받혀 물기를 쪽 빼고 접시에 담아내지요.')]","['밀가루', '물', '소금', '만두용 뒷다리 다짐육(500g)', '배추속대', '실파', '달걀 것(초란)', '향신즙', '소금', '참기름', '마늘', '후춧가루']","밀가루:2컵, 물:4/5컵, 소금:0.5술, 만두용 뒷다리 다짐육(500g):1팩, 배추속대:5장, 실파:6개, 달걀 것(초란):1개, 향신즙:2큰술, 소금:1술, 참기름:1큰술,마늘:0.5큰술, 후춧가루:약간",5인분,60분 이내,중급,[]
7042160,https://recipe1.ezmember.co.kr/cache/recipe/2025/01/08/9ba75c0b205f9e692b1e983f4d54891c1.jpg,끓이기,일상,쌀,밥/죽/떡,미역누룽지죽,"[(1, '미역 넉넉히 물에 불리고 씻어 주세요'), (2, '불린 미역은 먹기 좋게 가위로 잘라 주세요'), (3, '야채수 300ml'), (4, '물 300ml'), (5, '누룽지 140g을 넣고 누룽지가 퍼질때까지 끓여 주세요'), (6, '다시마 멸치액젓 3큰술'), (7, '연두 2큰술'), (8, '미역누룽지죽 완성!'), (9, '먹을만큼 담아 주세요'), (10, '먹기전, 참기름와 깨 조금을 뿌려 주세요'), (11, '간편하고 맛있는 누룽지죽 맛있게 만들어 드세요')]","['미역', '야채수', '물', '누룽지', '다시마 멸치액젓', '연두', '참기름', '깨']","미역:넉넉히, 야채수:300ml, 물:300ml, 누룽지:140g, 다시마 멸치액젓:3큰술, 연두:2큰술, 참기름:조금, 깨:조금",4인분,20분 이내,아무나,"['미역누룽지죽', '미역누룽지죽재료', '미역누룽지죽간', '미역누룽지죽야채수', '미역누룽지죽레시피', '미역누룽지죽만드는법', '초간단미역누룽지죽', '든든한한끼', '미역넣은누룽지죽', '누룽지죽']"
7046276,https://recipe1.ezmember.co.kr/cache/recipe/2025/02/28/0bd9cc9cfc799ad918c79fa14bb448f71.jpg,끓이기,일상,쌀,밥/죽/떡,장염두부죽 속편한음식 간단한 죽,"[(1, '장염두부죽 재료 준비 먼저 할게요 양파 1/4개 작게 다져주세요'), (2, '부드러운 죽에 살짝 식감을 더하려고 건표고버섯 한 줌 불려서 넣었어요 이 부분은 생략 가능합니다 입맛에 맞게 준비해 주세요'), (3, '두부 120g 정도 칼등으로 으깨주세요 속편한음식으로 만드려면 잘 으깨주셔야 부드러워요'), (4, '속편한음식 장염두부죽 끓여볼게요 참기름 1숟가락 두르고 중불에서 다진양파 투명해질때까지 볶아주세요.물 또는 육수 500ml 넣어주세요 물 넣으실 경우는 가루육수 하나 넣어주시면 감칠맛좋은 간단한 죽 만들 수 있어요 육수가 끓어오르면 밥 1/2공기 넣어서 강불에서 끓여주세요 밥이 좀 풀어졌다싶을 때 버섯, 두부도 넣어 같이 끓여주세요'), (5, '장염두부죽 간은 국간장 0.8숟가락, 액젓 0.8숟가락 넣어주세요 약불에서 뭉근하게 죽을 계속 끓여주세요 오래 끓일수록 밥알이 더 풀어져 부드러운 죽을 만들 수 있어요'), (6, '원하는 정도의 부드러운 죽이 되면 깨 약간 갈아 넣어서 마무리 해주시면 돼요'), (7, '장염두부죽 완성')]","['밥', '두부', '양파', '표고버섯', '육수', '참기름', '간장', '액젓', '깨']","밥:1/2공기, 두부:120g, 양파:1/4개, 표고버섯:약간, 육수:500ml, 참기름:1숟가락, 간장:0.8숟가락, 액젓:0.8숟가락, 깨:약간",정보 없음,정보 없음,아무나,['두부죽']
6884378,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/22/c670a466dd202438ed360508076c7db31.jpg,끓이기,일상,쌀,밥/죽/떡,달래 간장 콩나물밥 / 별미요리,"[(1, '표고버섯은 물에 씻은 후 따뜻한 물에 충분히 불리고,다시마는 미리 찬물에 우렸어요 쌀은 씻은 다음 체에 건져 30분정도 두고요'), (2, '불린 표고버섯은 물기 제거하고 한 번 포를 떠 주고'), (3, '포 뜬 후 채 썰어주세요'), (4, '냄비에 쌀,포고버섯,콩나물과 다시마 우린 물 2컵을 부어 센 불에서 끓으면 중불로 줄이고 밥 물이 자작해지면 약불로 줄여 약7분 정도 뜸 들입니다'), (5, '7분 후 불 끄고 2분 정도 더 두었어요 고슬고슬하니 잘 된듯하지요~'), (6, '달래와 고추는 송송 썰어주고'), (7, '작은 볼에 들기름을 뺀 양념과 달래 고추를 넣고 섞어줍니다'), (8, '들기름은 드실때 넣거나 달래 간장 양념에 조금 넣어 드시면 좋아요')]","['쌀', '콩나물(1줌)', '불린 표고버섯', '다시마 우린물', '달래', '청양고추', '홍고추', '간장', '올리고당', '고춧가루', '통깨', '들기름']","쌀:2컵, 콩나물(1줌):150g, 불린 표고버섯:5개, 다시마 우린물:2컵, 달래:1묶음, 청양고추:1개, 홍고추:1/2개, 간장:1/2컵, 올리고당:1큰술, 고춧가루:2큰술, 통깨:2큰술, 들기름:적당량",3인분,30분 이내,아무나,"['콩나물밥', '달래', '간장', '달래', '간장', '콩나물밥', '별미밥', '별미요리', '달래요리', '콩나물요리']"
6932011,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/22/7b4a8b5d32428e57c7e7847d40d7142c1.png,끓이기,일상,쌀,밥/죽/떡,주물냄비로 달달 고소한 솥밥하는법?! 옥수수치즈솥밥,"[(1, '옥수수를 세워 알갱이만 길게 자른다.'), (2, '팬에 버터를 두르고 옥수수를 굽는다.'), (3, '냄비에 쌀, 물, 옥수수수염차, 구운 옥수수를 넣고 크림치즈를 위에 얹는다.'), (4, '강불로 3분-> 중 약불 10분 -> 약불 3~5분간 끓인다.')]","['옥수수', '쌀', '옥수수수염차', '물', '크림치즈', '버터']","옥수수:1개, 쌀:2종이컵, 옥수수수염차:1종이컵, 물:1종이컵, 크림치즈:3숟가락, 버터:2숟가락",2인분,30분 이내,초급,"['솥밥', '솥밥하는법', '옥수수치즈솥밥', '밥', '짓기', '냄비밥', '하는', '법', '냄비밥', '크림치즈솥밥', '옥수수크림치즈솥밥', '밥', '하는', '법', '냄비밥', '짓기']"
3807106,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/de1795d5b05d700e0af3c8522123035c1.jpg,끓이기,일상,쌀,디저트,단호박소스를 얹은 단호박 경단,"[(1, '단호박은 숟가락으로 씨를 긁어내고 껍질을 벗겨서 찜통에 넣어 젓가락이 쑥~ 들어갈때까지 익혀주세요.'), (2, '다 익으면 뜨거울때 포크로 곱게 으깨어서 준비해줍니다.'), (3, '찹쌀가루에 소금을 넣어서 체에 내려주고, 설탕을 넣어 섞어줍니다. 거기에 바로 쪄낸 단호박을 넣고 반죽을 해주세요. 끓는 물을 한스푼씩 넣어가면서 익반죽 해주시면 좀 더 쫄깃해져요.'), (4, '한참을 치대어서 반죽을 해주고,'), (5, '동글동글 조그맣게 공 모양으로 빚어주세요.'), (6, '끓는 물에 경단을 넣어서 둥둥 떠오를때까지 1~2분정도 끓여줍니다.'), (7, '경단이 떠오르면 건져내어 찬물(얼음물)에 넣어 바로 식혀주세요.'), (8, '경단 겉에 묻혀줄 고물이 없는 관계로 단호박을 쪄서 이것저것 넣어서 소스를 만들어 보았어요. 저는 여기에 잣을 한줌이나 넣어주었는데요, 잣 특유의 풍미가 좀 강하게 나는것 같아요^^; 그러니 잣의 그 맛을 별로 안좋아하시는 분들이라면 몇 알만 넣어주시면 좋을것 같아요.'), (9, '식혀둔 경단의 물을 빼서 접시에 담아주고, 소스를 곁들이거나 위에 얹어서 내주면 노란빛깔의 간식 완성이예요.ㅎㅎ')]","['단호박(손질해서 찐 것 사용)', '찹쌀가루(건식)', '비정제 황설탕', '소금', '물', '단호박(손질해서 찐 것 사용)', '꿀', '소금', '우유', '잣']","단호박(손질해서 찐 것 사용):200g, 찹쌀가루(건식):180g, 비정제 황설탕:1Ts, 소금:1ts, 물:2~3Ts, 단호박(손질해서 찐 것 사용):65g, 꿀:2Ts, 소금:1꼬집, 우유:1~2Ts, 잣:약간",정보 없음,정보 없음,초급,[]
7043291,https://recipe1.ezmember.co.kr/cache/recipe/2024/12/29/20056f14f4937a93aef83268260655551.jpg,끓이기,일상,쌀,디저트,국물떡볶이,"[(1, '국물떡볶이를 소개합니다.'), (2, '물 500ml를 넣고 고추장과 고춧가루를 넣어서 잘 풀어주세요.'), (3, '쌀떡국떡을 500g을 넣어주세요.'), (4, '보글보글 끓기시작하면 사각어묵을 듬뿍 넣어주세요.'), (5, '설탕과 대파를 넣어서 한소큼 더 끓여주세요.'), (6, '국물떡볶이라서 국물이 자작해질때까지 졸여주면 된답니다.'), (7, '국물떡볶이가 완성이 되었습니다.')]","['떡국떡(쌀)', '고추장', '설탕', '사각어묵', '대파', '고춧가루']","떡국떡(쌀):500g, 고추장:3스푼, 설탕:2스푼, 사각어묵:4장, 대파:넉넉히, 고춧가루:1스푼",4인분,15분 이내,초급,"['국물떡볶이', '떡국떡볶이', '만개의레시피', '만개의쉐프', '초간단', '떡볶이', '간식추천']"
6817776,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/18/f5bfdae2c5242b1c029863e18cf319bb.jpg,끓이기,일상,쌀,양념/소스/잼,"냉면의 맛, 육수만들기가 포인트에요!","[(1, '먼저 손을 깨끗하게 씻고 필요한 재료를 준비해주세요.'), (2, '양지머리 부위는 차가운 물에 30분간 미리 담가 핏물을 어느정도 제거 해서 준비 해 주세요. 그래야 국물이 더욱 깔끔 해 진답니다.'), (3, '냄비에 물을 넉넉하게 1 L정도 넣고 핏물을 제거 한 양지머리와 < 무100 g,파뿌리2개,대파1뿌리 > 위의 재료를 함께 넣고 강불에서 끓이기 시작 해 주세요.'), (4, '싱그러움을 더해 줄 어린 잎은 차가운 물에 담가 주시고 달걀을 완숙으로 삶아 준비하겠습니다. 백김치는 줄기 부분과 잎 부분을 나누어 보기 좋게 썬 다음 고명으로 준비 해 주세요. 집어 먹기 편하면서 보기 좋도록 잎부분은 가로 방향으로 썰어 돌돌 말아 준비 해 봤습니다.'), (5, '양지머리 육수가 끓기 시작하면 불을 중약불로 줄여주신다음 중간중간 계속해서 떠오르는 기름과 불순물을 잘 제거 해 주세요!'), (6, '양지머리를 넣은 육수는 60분 동안 중약불에서 뭉근하게 끓여주시고 고기는 따로 건져 고명으로 준비 해 주시고 나머지 채소 재료는 체를 이용해 깔끔하게 제거 해 준비 해 주세요. 그리고 맑게 남은 육수에 < 진간장1 T,다시다1 t,소금1 t > 위의 재료를 넣고 간을 맞춰 준비 해 주세요.'), (7, '육수는 한김 식혀 주신 다음 냉장고에 반절 동안 넣어 식혀 주시고 육수위에 굳어서 막을 형성 한 지방층은 깔끔하게 제거해 주신 다음 백김치 육수를 250 ml넣어 깔끔한 냉면 육수를 완성 해 볼게요. 양지머리육수와 백김치 국물의 비율은 1:1 ~ 1:1.5 정도가 적당합니다. 양지머리 육수의 간을 맞추실 때는 백김치 국물의 맛을 먼저 보시고 그 정도를 결정해 주시면 좋습니다.'), (8, '시원하게 드시기 위해 완성 된 육수는 냉장고에 넣어 두셨다가 그대로 사용 하셔도 좋지만 더 차게 즐기고 싶으시다면 육수의 절반 정도의 양은 얼음 트레이에 넣고 얼려서 준비하신 다음 믹서에 남은 육수와 함께 갈아 시원하게 곁들이셔도 좋습니다.'), (9, '완숙으로 삶아 둔 달걀과 육수를 만들고 남은 양지머리는 냉장고에 넣어 차게 식혀 두었다가 먹기 좋게 잘라 고명으로 준비해주세요.'), (10, '이렇게 얼린 육수 얼음과 시원하게 냉장고에 식힌 육수를 함께 갈아 곁들이시면 정말 시원하겠죠? 저는 깔끔해 보이기 위해 오늘은 시원하게 냉장보관한 냉면육수를 사용할거에요. 더욱 차게 드시고 싶으시다면 이렇게 육수 얼음을 활용해보세요!'), (11, '메밀면을 끓는 물에 5분간 삶아 차가운 물에 수차례 헹구어 준비 해 주시고 넉넉한 양의 육수를 부어 고명을 곁들여주시면 오늘 냉면 만들기 레시피 완성입니다!')]","['양지머리', '백김치국물', '메밀면', '백김치', '달걀', '어린잎', '무', '파뿌리', '대파', '간장', '다시다', '소금', '물']","양지머리:200g, 백김치국물:250ml, 메밀면:120g, 백김치:100g, 달걀:1개, 어린잎:30g, 무:100g, 파뿌리:4개, 대파:1뿌리, 간장:1t, 다시다:1t, 소금:1t, 물:1l",2인분,30분 이내,초급,[]
